id,rank,name
25669,943,Qwirkle
82420,944,Summoner Wars: Guild Dwarves vs Cave Goblins
193214,945,Meeple Circus
197405,946,Tak
203427,947,Fabled Fruit
374173,948,Star Wars: The Deckbuilding Game
147151,949,Concept
291845,950,Three Sisters
207830,951,5-Minute Dungeon
210296,952,DinoGenics
108784,953,Ascension: Storm of Souls
65901,954,Age of Industry
52461,955,Legacy: The Testament of Duke de Crecy
191977,956,The Castles of Burgundy: The Card Game
112,957,Condottiere
212402,958,The Grimm Forest
245487,959,Orchard: A 9 card solitaire game
242804,960,Lowlands
106217,961,Hawaii
125678,962,DC Comics Deck-Building Game
233262,963,Tidal Blades: Heroes of the Reef
249277,964,Brazil: Imperial
281655,965,High Frontier 4 All
298065,966,Santa Monica
154086,967,Gold West
331787,968,Tiny Epic Dungeons
169124,969,Flick 'em Up!
228504,970,Cat Lady
19600,971,Antike
66505,972,The Speicherstadt
315610,973,Massive Darkness 2: Hellscape
291508,974,Tiny Epic Dinosaurs
195314,975,Herbaceous
554,976,La Città
227515,977,Riverboat
15817,978,Manila
329551,979,Mosaic: A Story of Civilization
171669,980,Discoveries: The Journals of Lewis & Clark
66056,981,Rivals for Catan
180680,982,Automobiles
95064,983,Ascension: Return of the Fallen
224,984,History of the World
157403,985,Black Fleet
182340,986,Star Trek: Frontiers
335764,987,"Unmatched: Battle of Legends, Volume Two"
218509,988,Empires of the Void II
204027,989,Cottage Garden
244654,990,Wildlands
281466,991,Yedo: Deluxe Master Set
1382,992,Winner's Circle
207243,993,The City of Kings
230080,994,Majesty: For the Realm
161882,995,Irish Gauge
200077,996,Mint Works
72287,997,Mr. Jack Pocket
174570,998,Legendary Encounters: A Predator Deck Building Game
242684,999,Reavers of Midgard
270971,1000,Era: Medieval Age
178336,1001,World's Fair 1893
295564,1002,Unmatched Game System
207691,1003,Railroad Revolution
150999,1004,Valley of the Kings
164949,1005,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD"
141517,1006,A Study in Emerald
8203,1007,"Hey, That's My Fish!"
200954,1008,Fields of Green
75449,1009,Firenze
939,1010,Star Wars: The Queen's Gambit
276894,1011,Ticket to Ride: London
104710,1012,Wiz-War (Eighth Edition)
290484,1013,Unsettled
168917,1014,Smash Up: Pretty Pretty Smash Up
253284,1015,Ticket to Ride: New York
279254,1016,Ecos: First Continent
163154,1017,Falling Sky: The Gallic Revolt Against Caesar
131646,1018,Merchant of Venus (Second Edition)
156776,1019,"Warhammer 40,000: Conquest"
165838,1020,Space Hulk (Fourth Edition)
241266,1021,Little Town
158275,1022,Marvel Dice Masters: Uncanny X-Men
177524,1023,ICECOOL
191300,1024,Archaeology: The New Expedition
11971,1025,Cockroach Poker
69779,1026,Polis: Fight for the Hegemony
127518,1027,A Distant Plain
254708,1028,Roll Player Adventures
185589,1029,Islebound
40793,1030,Dice Town
229892,1031,Container: 10th Anniversary Jumbo Edition!
157809,1032,Nations: The Dice Game
161866,1033,Zombicide Season 3: Rue Morgue
318553,1034,Rajas of the Ganges: The Dice Charmers
217449,1035,NMBR 9
271601,1036,Feed the Kraken
217861,1037,Paper Tales
72225,1038,CO₂
208024,1039,The Reckoners
172931,1040,Outfoxed!
823,1041,The Lord of the Rings
299960,1042,Alma Mater
191231,1043,Via Nebula
104363,1044,Rex: Final Days of an Empire
23540,1045,Shikoku 1889
130176,1046,Tales & Games: The Hare & the Tortoise
153065,1047,Linko!
256589,1048,Rallyman: GT
300217,1049,Merchants of the Dark Road
35497,1050,Fauna
25568,1051,Metropolys
160018,1052,Smash Up: Monster Smash
171233,1053,The Big Book of Madness
136991,1054,Loony Quest
681,1055,Quarto
146312,1056,Ghost Fightin' Treasure Hunters
1822,1057,Wilderness War
6830,1058,Zendo
134352,1059,Two Rooms and a Boom
198454,1060,When I Dream
194517,1061,Super Fantasy Brawl
60,1062,Vinci
22825,1063,Tide of Iron
85897,1064,Thunderstone: Dragonspire
21523,1065,Runebound: Second Edition
176371,1066,Explorers of the North Sea
35052,1067,Axis & Allies Anniversary Edition
223750,1068,Hardback
45986,1069,Stronghold
338760,1070,Imperial Steam
97903,1071,Terror in Meeple City
122522,1072,Smash Up
245476,1073,CuBirds
370913,1074,Star Wars: The Clone Wars
1301,1075,Netrunner
55427,1076,Mr. Jack in New York
194880,1077,Dream Home
334065,1078,Verdant
91536,1079,Quarriors!
1608,1080,Ambush!
16992,1081,Tsuro
306481,1082,Tawantinsuyu: The Inca Empire
233571,1083,Star Wars: Legion
222514,1084,Batman: Gotham City Chronicles
223770,1085,Startups
18100,1086,China
347703,1087,First Rat
270239,1088,Moonrakers
221,1089,Ikusa
230933,1090,Merlin
228855,1091,Set a Watch
89409,1092,BattleCON: War of Indines
145639,1093,Coconuts
300327,1094,The Castles of Tuscany
314503,1095,Codex Naturalis
261114,1096,Men at Work
181796,1097,The Prodigals Club
142326,1098,Eight-Minute Empire: Legends
299169,1099,Spicy
300905,1100,Top Ten
175199,1101,Mottainai
37628,1102,Haggis
24068,1103,Shadow Hunters
17329,1104,Animal Upon Animal
135382,1105,Shadowrun: Crossfire
229265,1106,Wendake
176544,1107,Automania
152162,1108,Diamonds: Second Edition
159473,1109,Quartermaster General
551,1110,Battle Cry
252526,1111,Pictomania (Second Edition)
206051,1112,Insider
276042,1113,Conspiracy: Abyss Universe
309630,1114,Small World of Warcraft
287084,1115,Oriflamme
351040,1116,Ready Set Bet
71671,1117,Yggdrasil
164265,1118,Witness
145371,1119,Three Kingdoms Redux
234669,1120,Legacy of Dragonholt
183571,1121,Deep Space D-6
5737,1122,Domaine
141423,1123,Dead Men Tell No Tales
37836,1124,"Julius Caesar: Caesar, Pompey, and the Roman Civil War"
163642,1125,Chimera Station
327,1126,Loopin' Louie
206931,1127,Encore!
67492,1128,Battles of Westeros
205597,1129,Jump Drive
207336,1130,Honshū
216092,1131,Unlock!: Escape Adventures – Squeek & Sausage
1634,1132,Warhammer Quest
353288,1133,Trekking Through History
244049,1134,Forum Trajanum
271869,1135,Sushi Roll
278,1136,Catan Card Game
251412,1137,On Tour
318983,1138,Faiyum
273477,1139,Obscurio
94246,1140,1812: The Invasion of Canada
183880,1141,Risk: Star Wars Edition
156091,1142,Sons of Anarchy: Men of Mayhem
338957,1143,Caesar!: Seize Rome in 20 Minutes!
95103,1144,Fortune and Glory: The Cliffhanger Game
68264,1145,No Retreat! The Russian Front
104020,1146,Vanuatu
833,1147,For the People
44163,1148,Power Grid: Factory Manager
197070,1149,Massive Darkness
124,1150,Primordial Soup
91080,1151,Andean Abyss
271529,1152,Botanik
143884,1153,Machi Koro
129736,1154,Cockroach Poker Royal
221318,1155,Whistle Stop
359438,1156,Skymines
27364,1157,Caylus Magna Carta
154246,1158,La Isla
182694,1159,Watson & Holmes
301767,1160,Mysterium Park
121410,1161,Steam Park
297129,1162,Jekyll vs. Hyde
195162,1163,Plague Inc.: The Board Game
173090,1164,The Game
232918,1165,Fallout
8989,1166,Hansa
293889,1167,Fallout Shelter: The Board Game
128721,1168,Crisis
213266,1169,Circle the Wagons
354,1170,Stick 'Em
184151,1171,Legend of the Five Rings: The Card Game
140933,1172,Blueprints
151007,1173,Pathfinder Adventure Card Game: Skull & Shackles – Base Set
34084,1174,Witch's Brew
8045,1175,Princes of the Renaissance
257518,1176,Claustrophobia 1643
226520,1177,Exit: The Game – The Sinister Mansion
322289,1178,Darwin's Journey
137649,1179,Level 7 [Omega Protocol]
305682,1180,Rolling Realms
82168,1181,Escape from the Aliens in Outer Space
244536,1182,Tiny Epic Zombies
137297,1183,Rise of Augustus
13823,1184,Fairy Tale
105,1185,Colossal Arena
241590,1186,Smart10
187377,1187,Vikings Gone Wild
17396,1188,Manoeuvre
295607,1189,Canopy
171879,1190,Kraftwagen
173101,1191,Council of 4
1115,1192,Poker
22141,1193,Cleopatra and the Society of Architects
340041,1194,Kingdomino Origins
230085,1195,Agra
527,1196,GIPF
180899,1197,Ponzi Scheme
121297,1198,Fleet
256606,1199,Spirits of the Wild
123955,1200,Thunderbolt Apache Leader
233961,1201,Claim
35815,1202,A Touch of Evil: The Supernatural Game
30381,1203,Hamburgum
152470,1204,Fief: France 1429
204836,1205,Escape Room: The Game
126100,1206,Mythos Tales
247236,1207,Duelosaur Island
174660,1208,New York 1901
91873,1209,Strasbourg
102548,1210,Dungeon Fighter
300753,1211,Cross Clues
43443,1212,Castle Panic
16395,1213,Blokus Duo
42910,1214,Peloponnes
342848,1215,World of Warcraft: Wrath of the Lich King
253608,1216,18Chesapeake
147303,1217,Carcassonne: South Seas
192074,1218,Odin's Ravens (Second Edition)
343562,1219,Horrified: American Monsters
50768,1220,Ninjato
218421,1221,Street Masters
329845,1222,Stella: Dixit Universe
66837,1223,1862: Railway Mania in the Eastern Counties
159504,1224,Folklore: The Affliction
25643,1225,Arkadia
154386,1226,Medieval Academy
281194,1227,Flick of Faith
226518,1228,Exit: The Game – The Sunken Treasure
19100,1229,Hacienda
299317,1230,Aeon's End: Outcasts
104347,1231,Santiago de Cuba
282954,1232,Paris
177802,1233,Smash Up: It's Your Fault!
164338,1234,The Golden Ages
346501,1235,Mille Fiori
38159,1236,Ultimate Werewolf: Ultimate Edition
271319,1237,Las Vegas Royale
855,1238,Java
42452,1239,Rattus
12995,1240,Dungeon Twister
223855,1241,Sentient
188547,1242,Maximum Apocalypse
39953,1243,A Game of Thrones: The Card Game
228660,1244,Betrayal at Baldur's Gate
269595,1245,Copenhagen
302098,1246,Chronicles of Crime: 1900
202583,1247,Rise of Tribes
160610,1248,Thunderbirds
1540,1249,BattleTech
18258,1250,Mission: Red Planet
238638,1251,Castell
165986,1252,Royals
41916,1253,The Magic Labyrinth
10,1254,Elfenland
25821,1255,The Werewolves of Miller's Hollow
325022,1256,Coffee Traders
149155,1257,Dead Man's Draw
240855,1258,Lockup: A Roll Player Tale
131014,1259,Carcassonne: Winter Edition
157526,1260,Viceroy
4099,1261,Keythedral
113873,1262,"The Hunters: German U-Boats at War, 1939-43"
134253,1263,Hostage Negotiator
165872,1264,Liberty or Death: The American Insurrection
191876,1265,Ulm
1261,1266,Medina
268201,1267,Dice Throne
243759,1268,Hellboy: The Board Game
2507,1269,Liberté
359609,1270,Arkham Horror: The Card Game (Revised Edition)
230,1271,Merchant of Venus
83195,1272,Ghost Blitz
252752,1273,Genotype: A Mendelian Genetics Game
16986,1274,Ubongo
85256,1275,Timeline: Inventions
132372,1276,Guildhall
245422,1277,Werewords Deluxe Edition
157001,1278,Trains: Rising Sun
302524,1279,Super-Skill Pinball: 4-Cade
61692,1280,Axis & Allies: Europe 1940
23094,1281,Planet Steam
1159,1282,Evo
327711,1283,It's a Wonderful Kingdom
119591,1284,Rialto
191597,1285,Dale of Merchants 2
183006,1286,Qwinto
288169,1287,The Fox in the Forest Duet
242722,1288,Here I Stand: 500th Anniversary Edition
284936,1289,Café
111124,1290,Dark Moon
257614,1291,Tussie Mussie
302388,1292,Back to the Future: Back in Time
219100,1293,UBOOT: The Board Game
159503,1294,The Captain Is Dead
332386,1295,Brew
9220,1296,Saboteur
175324,1297,Fog of Love
826,1298,Cartagena
224821,1299,One Deck Dungeon: Forest of Shadows
143405,1300,Sylvion
2842,1301,TransAmerica
328908,1302,The Initiative
60435,1303,Rallyman
57390,1304,Catacombs
7805,1305,Fearsome Floors
264982,1306,Coloma
205716,1307,New Angeles
284108,1308,Pictures
231484,1309,Carnival of Monsters
295895,1310,Distilled
272453,1311,KeyForge: Age of Ascension
202077,1312,Deep Madness
246761,1313,Cahoots
314088,1314,Agropolis
297978,1315,Mariposas
212516,1316,Keyper
38823,1317,Conflict of Heroes: Storms of Steel! – Kursk 1943
310448,1318,Zombie Teenz Evolution
12495,1319,Fire & Axe: A Viking Saga
53093,1320,Heroes of Normandie
9203,1321,Wings of War: Famous Aces
206803,1322,Warsaw: City of Ruins
232988,1323,The Castles of Burgundy: The Dice Game
117985,1324,Star Trek: Catan
163474,1325,V-Sabotage
233020,1326,Fireball Island: The Curse of Vul-Kar
255674,1327,Imhotep: The Duel
2338,1328,Starship Catan
106,1329,Mystery Rummy: Jack the Ripper
215841,1330,Exit: The Game – The Forgotten Island
298371,1331,Wild Space
103,1332,Titan
229491,1333,Edge of Darkness
15126,1334,Advanced Squad Leader: Starter Kit #2
217085,1335,Unearth
30618,1336,Eat Poop You Cat
134453,1337,The Little Prince: Make Me a Planet
1897,1338,The Starfarers of Catan
219101,1339,Pavlov's House
150312,1340,Welcome to the Dungeon
21441,1341,Mykerinos
180040,1342,Villages of Valeria
172385,1343,Porta Nigra
184424,1344,Mega Civilization
394,1345,Kahuna
105037,1346,Tournay
272380,1347,SHŌBU
353545,1348,Next Station: London
291859,1349,Riftforce
296345,1350,Sherlock Holmes Consulting Detective: The Baker Street Irregulars
10640,1351,Doom: The Boardgame
199383,1352,Calimala
63268,1353,Spot it!
204505,1354,Museum
166226,1355,The Staufer Dynasty
281946,1356,Aftermath
303553,1357,Skulls of Sedlec
301257,1358,Maglev Metro
159109,1359,XenoShyft: Onslaught
127024,1360,Room 25
254591,1361,Heroes of Terrinoth
163413,1362,Murano
199,1363,Manhattan
312267,1364,Star Wars: Unlock!
179460,1365,Stronghold: 2nd edition
15,1366,Cosmic Encounter
257769,1367,Walking in Burano
200853,1368,Habitats
244191,1369,Naga Raja
268620,1370,Similo
33604,1371,Say Anything
116,1372,Guillotine
216091,1373,Unlock!: Escape Adventures – The Formula
39684,1374,Merkator
332290,1375,Stardew Valley: The Board Game
72991,1376,Asara
244918,1377,Exit: The Game – The Mysterious Museum
1403,1378,Turn the Tide
246663,1379,NEOM
151771,1380,La Cosa Nostra
98527,1381,Gloom of Kilforth: A Fantasy Quest Game
316858,1382,CloudAge
113401,1383,Timeline: Events
167513,1384,Barony
272533,1385,Kingdom Rush: Rift in Time
215842,1386,Exit: The Game – The Polar Station
205418,1387,Agricola: Family Edition
283294,1388,Yukon Airways
302425,1389,Unlock!: Mythic Adventures
22038,1390,Warrior Knights
297985,1391,Battle Line: Medieval
225244,1392,Ticket to Ride: Germany
123570,1393,Strike
227456,1394,Escape the Dark Castle
253214,1395,Escape Tales: The Awakening
878,1396,Wyatt Earp
15818,1397,Pickomino
142992,1398,Gravwell: Escape from the 9th Dimension
200057,1399,Pioneer Days
179572,1400,Dice City
167270,1401,Medina (Second Edition)
326945,1402,Castles of Mad King Ludwig: Collector's Edition
196202,1403,Rum & Bones: Second Tide
271615,1404,The Quest for El Dorado: The Golden Temples
5716,1405,Balloon Cup
42487,1406,Lost Cities: The Board Game
304285,1407,Infinity Gauntlet: A Love Letter Game
254018,1408,Solenia
271088,1409,Ishtar: Gardens of Babylon
19999,1410,Aton
9446,1411,Blue Moon
2122,1412,Vampire: The Eternal Struggle
624,1413,Quoridor
322622,1414,Floriferous
139030,1415,Mascarade
256997,1416,Perseverance: Castaway Chronicles – Episodes 1 & 2
339958,1417,Gutenberg
194690,1418,Viral
29934,1419,Amyitis
3284,1420,Star Wars: Epic Duels
272682,1421,Expedition to Newdale
254713,1422,The Artemis Project
142852,1423,DC Comics Deck-Building Game: Heroes Unite
138431,1424,Galaxy Defenders
216201,1425,Robo Rally
223931,1426,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park
291962,1427,Paper Dungeons: A Dungeon Scrawler Game
94362,1428,Rune Age
19237,1429,Ca$h 'n Gun$
283317,1430,The 7th Continent: Classic Edition
300442,1431,Trekking the World
295293,1432,The Thing: The Boardgame
166857,1433,Antike II
176229,1434,Tides of Time
75165,1435,De Vulgari Eloquentia
244995,1436,Illusion
175223,1437,Valley of the Kings: Afterlife
1231,1438,Bausack
287938,1439,Kitchen Rush (Revised Edition)
191894,1440,Imagine
66,1441,Löwenherz
37919,1442,Ascending Empires
2397,1443,Backgammon
129051,1444,Le Havre: The Inland Port
55829,1445,Axis & Allies: Pacific 1940
16496,1446,Roma
902,1447,Meuterer
340677,1448,Bad Company
146910,1449,Wildcatters
181810,1450,Kodama: The Tree Spirits
249746,1451,Nanty Narking
169794,1452,Haspelknecht: The Story of Early Coal Mining
165950,1453,Beasty Bar
338628,1454,Trails
6411,1455,Blokus 3D
362452,1456,Atiwa
340325,1457,Vagrantsong
196,1458,Kremlin
223740,1459,Bargain Quest
299121,1460,Machina Arcana (Second/Third Edition)
298102,1461,Roll Camera!: The Filmmaking Board Game
492,1462,Aladdin's Dragons
120523,1463,Nothing Personal
438,1464,Scotland Yard
71836,1465,Onirim
22877,1466,Fields of Fire
204,1467,Stephenson's Rocket
311715,1468,Mini Rogue
481,1469,Carolus Magnus
255675,1470,Exit: The Game – The Catacombs of Horror
206915,1471,Tempel des Schreckens
101785,1472,D-Day Dice
109125,1473,Wallenstein (Second Edition)
205317,1474,DOOM: The Board Game
131366,1475,Eight-Minute Empire
194626,1476,Happy Salmon
131325,1477,Timeline: General Interest
18745,1478,Sun Tzu
351526,1479,Encyclopedia
21550,1480,Blokus Trigon
24417,1481,Factory Fun
195544,1482,Tides of Madness
148943,1483,Coup: Rebellion G54
94104,1484,Omen: A Reign of War
20542,1485,Advanced Squad Leader: Starter Kit #3
1915,1486,Middle-earth
594,1487,Sleuth
172381,1488,My Village
201,1489,The Rose King
22,1490,Magic Realm
24827,1491,Traders of Osaka
166571,1492,Tramways
309110,1493,Food Chain Island
210232,1494,Dungeon Degenerates: Hand of Doom
3072,1495,Necromunda
3955,1496,BANG!
143175,1497,Kashgar: Merchants of the Silk Road
257527,1498,Trapwords
299252,1499,Here to Slay
172220,1500,Dungeons & Dragons: Temple of Elemental Evil Board Game
232595,1501,Skulk Hollow
258444,1502,Gingerbread House
176083,1503,Hit Z Road
43022,1504,Yomi
335609,1505,TEN
1568,1506,Space Crusade
3228,1507,Pueblo
341530,1508,Super Mega Lucky Box
310192,1509,Overboss: A Boss Monster Adventure
246200,1510,Piepmatz
116954,1511,Indigo
7480,1512,Sword of Rome
300001,1513,Renature
339906,1514,The Hunger
242,1515,Junta
233678,1516,Indian Summer
285533,1517,Miyabi
268586,1518,6 nimmt! 25 Jahre
181524,1519,Masmorra: Dungeons of Arcadia
252929,1520,Planet
264198,1521,Warhammer Quest: Blackstone Fortress
170604,1522,Renegade
57925,1523,Havana
144041,1524,Patchistory
168,1525,Empire Builder
13780,1526,In the Shadow of the Emperor
115,1527,I'm the Boss!
125548,1528,Pixel Tactics
330038,1529,Llamaland
267127,1530,Aerion
217398,1531,Path of Light and Shadow
2065,1532,Shogi
171662,1533,Neanderthal
131111,1534,Codex: Card-Time Strategy – Deluxe Set
106662,1535,Power Grid: The First Sparks
285265,1536,Rune Stones
143986,1537,CV
40209,1538,RAF: The Battle of Britain 1940
218530,1539,Tortuga 1667
38862,1540,Giants
152,1541,Mü & More
13884,1542,The Scepter of Zavandor
2987,1543,Pirate's Cove
298638,1544,Sheriff of Nottingham: 2nd Edition
195043,1545,Welcome Back to the Dungeon
29223,1546,Marrakech
312251,1547,Curious Cargo
38713,1548,Time's Up! Edición Amarilla
230267,1549,Dice Settlers
122294,1550,Ascension: Immortal Heroes
193308,1551,Spyfall 2
156714,1552,Doomtown: Reloaded
119,1553,Kingdoms
92319,1554,Olympos
423,1555,1856: Railroading in Upper Canada from 1856
47055,1556,High Frontier
347137,1557,Chronicles of Avel
1829,1558,Risk 2210 A.D.
192860,1559,Oceanos
195856,1560,Bloodborne: The Card Game
38863,1561,The Rich and the Good
230889,1562,Aristeia!
33451,1563,The Red Dragon Inn 2
215840,1564,Exit: The Game – The Forbidden Castle
214396,1565,Campy Creatures
22484,1566,Ingenious: Travel Edition
102435,1567,Navajo Wars
34194,1568,Aquaretto
34887,1569,Revolution!
148951,1570,Tiny Epic Kingdoms
245354,1571,Unlock!: Secret Adventures – The Adventurers of Oz
929,1572,The Great Dalmuti
619,1573,The Bottle Imp
353470,1574,Star Wars: Jabba's Palace – A Love Letter Game
915,1575,Mystery of the Abbey
38343,1576,Ad Astra
240567,1577,Chocolate Factory
187700,1578,GKR: Heavy Hitters
149776,1579,Fireteam Zero
39339,1580,Android
2081,1581,The Civil War 1861-1865
58936,1582,Wars of the Roses: Lancaster vs. York
241477,1583,Karak
103185,1584,Walnut Grove
63170,1585,1817
5206,1586,Ogre
183231,1587,Adventure Land
248158,1588,Thanos Rising: Avengers Infinity War
26,1589,Age of Renaissance
244916,1590,Drop It
17223,1591,World of Warcraft: The Boardgame
1198,1592,SET
40270,1593,Call of Cthulhu: The Card Game
323156,1594,Stroganov
3097,1595,1849: The Game of Sicilian Railways
254192,1596,Harry Potter: Hogwarts Battle – Defence Against the Dark Arts
41933,1597,Arctic Scavengers
259298,1598,The Ancient World (Second Edition)
31497,1599,Oregon
312318,1600,Century: Golem Edition – An Endless World
269603,1601,Minecraft: Builders & Biomes
276830,1602,Sanctum
149951,1603,Warfighter: The Tactical Special Forces Card Game
14254,1604,PitchCar Mini
221769,1605,Bios: Megafauna (Second Edition)
275913,1606,Bruxelles 1897
295785,1607,Euthia: Torment of Resurrection
34297,1608,The Climbers
12761,1609,Ys
24773,1610,On the Underground
10093,1611,Axis & Allies
90040,1612,Pergamon
3800,1613,Himalaya
61487,1614,Unconditional Surrender! World War 2 in Europe
55697,1615,Power Struggle
193728,1616,Pendragon: The Fall of Roman Britain
1544,1617,Beyond Balderdash
222542,1618,Otys
284584,1619,Troyes Dice
30658,1620,Rise of Empires
38545,1621,Kamisado
267813,1622,Adventure Games: The Dungeon
99975,1623,Timeline: Discoveries
313010,1624,Cosmic Encounter: 42nd Anniversary Edition
270109,1625,Iwari
178054,1626,A Study in Emerald (Second Edition)
226501,1627,Dragonfire
123607,1628,Puzzle Strike: Third Edition
306882,1629,Railroad Ink Challenge: Shining Yellow Edition
1499,1630,World in Flames
225167,1631,Human Punishment: Social Deduction 2.0
494,1632,Ave Caesar
230303,1633,Unlock!: Mystery Adventures – The House on the Hill
165948,1634,Mangrovia
168609,1635,"Artifacts, Inc."
26457,1636,Successors (Third Edition)
283619,1637,Century: Golem Edition – Eastern Mountains
319910,1638,Pagan: Fate of Roanoke
235014,1639,Sorcerer City
331050,1640,Disney Villainous: Despicable Plots
98,1641,Axis & Allies
8098,1642,Jungle Speed
701,1643,A House Divided: War Between the States 1861-65
297486,1644,Ride the Rails
157917,1645,The Lord of the Ice Garden
73369,1646,51st State
333255,1647,Keep the Heroes Out!
96007,1648,The New Era
218804,1649,Imaginarium
195571,1650,Legendary Encounters: A Firefly Deck Building Game
6351,1651,Gulo Gulo
88827,1652,Battle Cry: 150th Civil War Anniversary Edition
147253,1653,The Ancient World
208895,1654,New York Slice
252446,1655,Key Flow
286537,1656,Burgle Bros 2: The Casino Capers
158900,1657,Samurai Spirit
200511,1658,After the Empire
205046,1659,Capital Lux
264647,1660,Age of Civilization
220133,1661,Endangered
3565,1662,Mordheim: City of the Damned
260300,1663,Dungeon Mayhem
175307,1664,Love Letter: Adventure Time
223215,1665,Flip Ships
302260,1666,Abandon All Artichokes
313889,1667,Hoplomachus: Victorum
8129,1668,Sluff Off!
206940,1669,Carcassonne: Amazonas
123499,1670,City of Iron
274124,1671,Northgard: Uncharted Lands
360265,1672,Sabika
361,1673,Hare & Tortoise
253759,1674,Paint the Roses
301716,1675,Glasgow
310632,1676,Dice Miner
180020,1677,Virus!
280453,1678,Masters of Renaissance: Lorenzo il Magnifico – The Card Game
281474,1679,Lands of Galzyr
330608,1680,Cryo
182189,1681,Treasure Hunter
232361,1682,After The Virus
43868,1683,The Adventurers: The Temple of Chac
171011,1684,Favor of the Pharaoh
369880,1685,Beer & Bread
266966,1686,Dice Throne: Season Two – Gunslinger v. Samurai
138233,1687,Ascension: Rise of Vigil
67877,1688,Anomia
21920,1689,Leonardo da Vinci
123239,1690,Wits & Wagers Party
54137,1691,Battle Sheep
336929,1692,Land vs Sea
103092,1693,Helvetia
282414,1694,Pharaon
38718,1695,Normandy '44
248861,1696,Metro X
235555,1697,Bios: Origins (Second Edition)
111417,1698,The Great Heartland Hauling Co.
157413,1699,New Bedford
29937,1700,König von Siam
318472,1701,Blood Bowl: Second Season Edition
280136,1702,Paranormal Detectives
163805,1703,Transatlantic
24310,1704,The Red Dragon Inn
986,1705,Babel
811,1706,Rummikub
244513,1707,ICECOOL2
142079,1708,Space Cadets: Dice Duel
172996,1709,The King Is Dead
254,1710,Empires in Arms
325698,1711,Juicy Fruits
237,1712,Wooden Ships & Iron Men
13308,1713,Niagara
107255,1714,Evo (Second Edition)
139771,1715,Star Trek: Attack Wing
342810,1716,Marrakesh
12750,1717,1860: Railways on the Isle of Wight
325555,1718,Cantaloop: Book 1 – Breaking into Prison
46396,1719,Ubongo 3D
220792,1720,The Expanse Board Game
210274,1721,Petrichor
136280,1722,La Boca
143185,1723,Smash Up: The Obligatory Cthulhu Set
4636,1724,Clans
274841,1725,Cóatl
15511,1726,Fjords
2251,1727,Strat-O-Matic Baseball
145189,1728,Timeline: Music & Cinema
288513,1729,Tranquility
175293,1730,Trambahn
2808,1731,The Russian Campaign
251551,1732,Dale of Merchants Collection
180199,1733,"Colonial Twilight: The French-Algerian War, 1954-62"
8190,1734,The Bridges of Shangri-La
22348,1735,Duplik
32125,1736,Felicity: The Cat in the Sack
2393,1737,Xiangqi
267271,1738,Egizia: Shifting Sands
259081,1739,Machi Koro Legacy
35435,1740,Nefertiti
5072,1741,Carrom
316786,1742,Tabannusi: Builders of Ur
70,1743,Big City
57660,1744,Time's Up! Edición Azul
370591,1745,Dorfromantik: The Board Game
122842,1746,Exodus: Proxima Centauri
230305,1747,Unlock!: Mystery Adventures – The Tonipal's Treasure
273703,1748,Altar Quest
321608,1749,Hegemony: Lead Your Class to Victory
198487,1750,Smash Up: Cease and Desist
269752,1751,Noctiluca
4396,1752,Odin's Ravens
169611,1753,Love Letter: The Hobbit – The Battle of the Five Armies
241831,1754,Reykholt
91984,1755,Québec
269968,1756,Exit: The Game – The Haunted Roller Coaster
27627,1757,Talisman: Revised 4th Edition
362944,1758,War of the Ring: The Card Game
180592,1759,Steam Time
235375,1760,Spirits of the Forest
146221,1761,Forge War
104955,1762,Antike Duellum
112138,1763,Krosmaster: Arena
206084,1764,Nautilion
205610,1765,A Game of Thrones: Hand of the King
272427,1766,Terramara
124172,1767,Tsuro of the Seas
275044,1768,Glow
38386,1769,A Castle for All Seasons
146816,1770,Sanssouci
266083,1771,L.L.A.M.A.
183284,1772,Factory Funner
41010,1773,My First Carcassonne
157096,1774,Historia
138649,1775,DC Comics Dice Masters: Justice League
171726,1776,Project: ELITE
28089,1777,Burg Appenzell
248125,1778,Monumental
71074,1779,Expedition: Northwest Passage
37387,1780,Steel Driver
37907,1781,Diamonds Club
19622,1782,A Victory Lost: Crisis in Ukraine 1942-1943
282853,1783,Catan: Starfarers
211716,1784,John Company
24742,1785,Cold War: CIA vs KGB
175549,1786,Salem 1692
180852,1787,Tiny Epic Western
217083,1788,LYNGK
35503,1789,Ra: The Dice Game
328326,1790,Fleet: The Dice Game (Second Edition)
1107,1791,Nyet!
38992,1792,Royal Palace
253618,1793,5-Minute Marvel
1662,1794,"Napoléon: The Waterloo Campaign, 1815"
730,1795,Breakout: Normandy
202977,1796,Cytosis: A Cell Biology Board Game
1887,1797,Legend of the Five Rings
160902,1798,Dungeons & Dragons Dice Masters: Battle for Faerûn
252399,1799,Vast: The Mysterious Manor
332944,1800,Sobek: 2 Players
174837,1801,Sol: Last Days of a Star
174078,1802,Holmes: Sherlock & Mycroft
66510,1803,The Red Dragon Inn 3
113636,1804,Edo
238546,1805,The Rise of Queensdale
157,1806,Eurorails
298229,1807,Steampunk Rally Fusion
42673,1808,Field Commander: Napoleon
37358,1809,Founding Fathers
350736,1810,Voyages
21133,1811,Infinity N3: Core Book
367498,1812,Horizons of Spirit Island
1219,1813,Labyrinth
256320,1814,Fertility
21551,1815,SPQR (Deluxe Edition)
